iteration,logLikelihood,logPrior,theta,mutation_rate,infection_rate,1,2,3,4,5,6,7,8,9,10,1_InfTime,2_InfTime,3_InfTime,4_InfTime,5_InfTime,6_InfTime,7_InfTime,8_InfTime,9_InfTime,10_InfTime
748000,-1034.8545882762594,8.584849070849616,4.1437151310990106e-8,1.3162266131362045e-5,2.1406256740972,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.09987942255284854,0.8073149842032034,1.2492210147547722,1.5353579647670004,1.9430937847009675,0.8072980438636116,2.726964594624765,2.89056828313434
749000,-1036.1797660747034,4.192299393079271,7.043186712411565e-7,1.1349550101812602e-5,1.6732662672557674,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.20700678506806025,0.8072424025828501,1.0292965584968878,1.5212135753416491,1.9430937847009675,0.8071540310141326,2.713993156648871,2.9289569297128866
750000,-1035.5116296901517,5.699360569149874,7.259621664903439e-7,1.3285551472485303e-5,2.5160214319500085,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.10990826843232875,0.8073839166727582,0.931333412038996,1.6439645711533524,1.9430937847009675,0.8071522189950666,2.713153696856878,2.9289569297128866
751000,-1035.1028695303066,9.007102191628238,1.262774883361685e-7,1.269234916567386e-5,2.2531449026108104,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.05298081731834377,0.8071043271935974,1.2483253886671113,1.414570503755009,1.9452176548681408,0.8072622354482206,2.7225415554007735,2.9289569297128866
752000,-1034.4226783223983,6.515546287649024,2.21580026849641e-7,1.3445685410787906e-5,2.2730567120618104,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1372113655101332,0.807216343512719,1.0783833538465695,1.6348223515825735,1.9452176548681408,0.8071796385111107,2.7039021848416307,2.9289569297128866
753000,-1034.327970328086,5.664846452685071,4.2652072666076847e-7,1.3943804704469084e-5,1.71788139371637,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0019356739130650927,0.807126856890954,1.105264460057377,1.593100533086652,1.9452176548681408,0.8073332486801503,2.711461097198927,2.9289569297128866
754000,-1037.2127737630242,7.1851212566916045,1.4451365633673193e-6,1.0970837762661543e-5,1.1525906432399258,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.09756795511981542,0.8072845088441909,1.2477714939857596,1.59713667175193,1.9452176548681408,0.8072872684817465,2.6506572013966196,2.9289569297128866
755000,-1034.163649002068,11.86030946508442,1.2316234430727852e-7,1.4933006340171978e-5,1.5872295709371673,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.08026928450946154,0.8072210600074317,1.2477714939857596,1.5907342773693163,1.9452176548681408,0.8070828500342119,2.726914030570342,2.9293070202892313
756000,-1036.1251263246131,8.445122575670448,1.1584311316570263e-6,1.3491538233043767e-5,1.6223609354021489,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.05872316861991074,0.8071680976551128,1.2477714939857596,1.6328463663097597,1.9369486076707667,0.807215531929519,2.719518139836003,2.9293070202892313
757000,-1035.3326936765545,5.72184245424692,8.379228136600555e-7,1.2790988324203941e-5,3.9540310716417006,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.094141113319595,0.8072391388267816,1.232085677651511,1.6402501623325834,1.9369486076707667,0.8071920569680229,2.715974829865293,2.9293070202892313
758000,-1035.7428948493266,7.814080577809305,5.406012738357348e-7,1.2743218343623272e-5,2.6214872260498643,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.21642109749050184,0.8071542120138223,1.201682806182559,1.6402501623325834,1.9369486076707667,0.8074011871817901,2.725031913041305,2.9293070202892313
759000,-1034.4454789497495,8.043004586139283,1.5688262599926402e-7,1.3612235386218925e-5,1.2969452604347698,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0736509589530138,0.8072789833033188,1.245534287197776,1.637798577839482,1.9413460509448148,0.8073665577208671,2.7144913039632526,2.9293070202892313
760000,-1035.610529562088,7.970115218930431,3.688152548738787e-7,1.480567646793564e-5,1.6812262094710817,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.097915352745741,0.8072719354540601,1.243715307360441,1.5652518977661944,1.9458101998772794,0.8073113285828626,2.663232433338556,2.913531319662023
761000,-1039.4105607582767,6.40070917234771,1.66951273358246e-6,1.1790840787819615e-5,2.295168117076633,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.018873671880768456,0.8071236220798598,1.2156300775946192,1.400168250915824,1.9458101998772794,0.8071845470142662,2.7230615694216023,2.8047338659615235
762000,-1035.3097698205136,8.374773633269188,6.682998645750001e-7,1.1407896672029937e-5,2.5864881424904143,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.013550404718086717,0.8071454298660428,1.0476845920984024,1.578417008472199,1.9458101998772794,0.8071695872733746,2.726945525020002,2.8545819102317136
763000,-1035.8091052476716,9.420795553781064,8.350666584400172e-7,1.1453265485258933e-5,1.7641886456077258,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.14395023289326783,0.807077566467143,1.1130224938428055,1.5728666453902707,1.9458101998772794,0.8071610326180252,2.726945525020002,2.88656933766577
764000,-1036.1586838495814,7.914694008192718,2.880074782563513e-7,1.1877439369215925e-5,2.836001115499699,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11034058319472367,0.807397382719145,1.1321560907565547,1.5450105237037555,1.9458101998772794,0.8072113911806011,2.726945525020002,2.7797187052344783
765000,-1036.7529142665658,8.639051520672922,6.73075256806551e-7,1.1200952707878848e-5,2.177394862249739,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1647245160010448,0.8072134952930468,1.07704913829176,1.3345151513859272,1.9458101998772794,0.8071631743612783,2.726945525020002,2.907094880534936
766000,-1036.1226686234245,11.713437787149468,8.965658933646344e-7,1.1820322271350748e-5,1.2874857736941037,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.14544704259610847,0.8072861449923312,1.2369746779781305,1.6292523649017685,1.9458101998772794,0.8073046542231948,2.726945525020002,2.8880655138154157
767000,-1034.5535111469771,12.079066274499331,5.383720292858869e-7,1.1926143639849639e-5,0.9213049020056724,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0632229314153727,0.8070767549318427,1.1304269818787935,1.5558382814419724,1.9458101998772794,0.8073250208856193,2.726945525020002,2.930186966283695
768000,-1037.155237394041,12.974465964580608,5.105989750509677e-7,9.8250321406699e-6,0.8128541177072005,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.009957962774452257,0.8070979192403456,1.2016811185839784,1.6051691662315084,1.9458101998772794,0.8073320714272448,2.726945525020002,2.930186966283695
769000,-1034.371436549771,15.239369597073456,2.4623958161553215e-7,1.1657120016089723e-5,2.527294874314082,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0011468964343659459,0.8072842875856504,1.1159800072770447,1.574809943897049,1.9458101998772794,0.8072538351952271,2.7272105516379694,2.930186966283695
770000,-1036.9311797348364,17.334748376399713,4.4188209198953046e-7,1.0607860691153324e-5,1.9301877842752981,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1406451973471521,0.807215678452588,1.1979412926384234,1.6258897910580388,1.9458101998772794,0.8073465362754014,2.7272105516379694,2.930186966283695
771000,-1034.4186907297114,16.080792280991666,5.294645899033535e-7,1.3185752584923883e-5,2.546943662453339,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06472906697781271,0.8073791616702658,1.2044469037024736,1.5829768275455398,1.9458101998772794,0.807192645307033,2.7272105516379694,2.930186966283695
772000,-1035.423934537023,14.48352053316877,9.191366331173895e-7,1.2100530280616309e-5,1.4606049547475022,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13649880782761006,0.8071518589976032,1.0192379582457827,1.5421383182888626,1.9458101998772794,0.8073563158466289,2.7272105516379694,2.930186966283695
773000,-1034.9990118968726,14.367539662793334,9.335694563990514e-8,1.2124836950679578e-5,1.803953795643205,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1192794963250829,0.8071487960407567,1.081439997206347,1.4018673484261344,1.9458101998772794,0.8071592406350188,2.7272105516379694,2.930186966283695
774000,-1038.5758359135175,17.157767505906595,1.3706005300782525e-7,9.98349358425193e-6,2.7782180594965977,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.055969791024073956,0.8071906310035043,1.2266684226774782,1.6280265512153582,1.9458101998772794,0.807159552663544,2.7272105516379694,2.9300859310586325
775000,-1035.439222674359,19.036946181701435,1.8056726692634812e-7,1.4887609452814124e-5,2.7809614554032476,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.21297539520405967,0.8071256482062049,1.250007989963641,1.506313837708787,1.9458101998772794,0.8073878835553928,2.7272105516379694,2.9300859310586325
776000,-1035.4482447931214,20.133174155226758,5.104679886554802e-7,1.421160544104673e-5,2.5416971680444513,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.2142600948925414,0.8072505866080925,1.250007989963641,1.6031863422212038,1.9458101998772794,0.8073921308321336,2.7272105516379694,2.9300859310586325
777000,-1035.9144679953802,18.740130054566386,5.916153639540863e-7,1.202038518307384e-5,1.281626307293559,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.14804684954003006,0.8070920650902544,1.250007989963641,1.4617795284256851,1.9458101998772794,0.8073076903078334,2.7272105516379694,2.9300859310586325
778000,-1036.1619862737743,19.020177809816015,3.922036850182023e-7,1.0859503665281494e-5,1.4489253903693253,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.02674226285526044,0.807372541427081,1.250007989963641,1.475441741883335,1.9458101998772794,0.807095528686774,2.7272105516379694,2.9300859310586325
779000,-1036.994770130215,18.437500359653505,2.6482868805395486e-7,1.1985475945864918e-5,1.405630979304542,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.15272473736831813,0.8073138891039779,1.250007989963641,1.296792552957359,1.9458101998772794,0.8073741911544472,2.7272104637909114,2.9300859310586325
780000,-1035.163669322269,18.55280231114358,1.2659182157868924e-7,1.2180227224129844e-5,1.3726573276596756,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.007459978509966231,0.8073871403556585,1.250007989963641,1.4226640940111714,1.9458101998772794,0.8073926220648839,2.7272104637909114,2.9300859310586325
781000,-1034.931590580698,22.174516720020044,4.2413490441136624e-7,1.3774344650745738e-5,1.880875405965411,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1605228000167781,0.8072876026077007,1.250007989963641,1.6465232189776435,1.9458101998772794,0.8072181987858812,2.7272104637909114,2.9300859310586325
782000,-1036.2840628648878,22.13325758492345,8.732078240204343e-7,1.4859233759250476e-5,1.9522322634817657,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.220511719518954,0.8072117131104829,1.250007989963641,1.6465232189776435,1.9458101998772794,0.807368299053462,2.7272104637909114,2.9300859310586325
783000,-1035.6088636522277,19.927493663817184,6.182240297200091e-7,1.3599042209033872e-5,3.054068698234633,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.21625560663026533,0.8071610179259374,1.250007989963641,1.6119718023832894,1.9458101998772794,0.807189056604173,2.7272104637909114,2.9300859310586325
784000,-1034.6154122545931,19.19444308705794,4.58462027745692e-7,1.4443933734302375e-5,3.5514867733205766,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.02029395466774744,0.8072262298251263,1.250007989963641,1.6199821072091007,1.9458101998772794,0.8073944819411255,2.7272104637909114,2.9300859310586325
785000,-1034.5604909114531,16.506710175714176,4.045761961927336e-7,1.3424114136398709e-5,2.8597833472053233,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0039812531571927585,0.8073212524918507,1.250007989963641,1.6417820849116145,1.9458101998772794,0.8072978697957418,2.7148770705922,2.9300859310586325
786000,-1035.8375038540587,12.900449392500628,9.61451842765584e-7,1.2456158815340508e-5,1.1725148197428197,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.14680066730876085,0.807184737485893,1.250007989963641,1.6166403561204081,1.9458101998772794,0.8073082690839696,2.723018044565936,2.9136662124173283
787000,-1037.0751083641549,12.283153965875039,6.852198616197833e-7,1.0540015408700565e-5,2.229011705460742,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0682875980744915,0.807202810508903,1.250007989963641,1.6343792230248815,1.9458101998772794,0.8070911937551296,2.7061207112234626,2.8804252849466527
788000,-1035.8656992544666,11.888167666122461,4.895016460502462e-7,1.3394468328905768e-5,1.9025054765717675,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.032684227301978,0.8070895232558631,1.250007989963641,1.5226631731166576,1.9458101998772794,0.8071726917015952,2.7258729296589785,2.8293243654540183
789000,-1034.7402308699232,15.824648979906986,3.3330209310568755e-7,1.3551237479793884e-5,1.9283221718148251,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.10339537407303828,0.8072427023435857,1.250007989963641,1.6474675250076238,1.9458101998772794,0.807390195265672,2.7244387148148506,2.915064564620863
790000,-1034.5091313632906,15.122649402572398,4.57895601151786e-8,1.5095500174068282e-5,2.1039128744162787,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1205808483194383,0.8071226015307398,1.250007989963641,1.6474675250076238,1.9458101998772794,0.807382931596179,2.7227801070220283,2.9091648735106
791000,-1035.2146797969651,12.567073937543942,4.0497961958113243e-7,1.3616567649559708e-5,2.1640304436225692,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1700805017080759,0.8071417171628821,1.250007989963641,1.5745321731785302,1.9458101998772794,0.8071872840184028,2.711669693676786,2.921825262217832
792000,-1039.2763168847737,12.891539940430356,2.36557900895614e-6,1.0428308562793666e-5,1.8732015225972403,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0544701899613772,0.8072242403485279,1.250007989963641,1.6464760587220915,1.9458101998772794,0.8071296344817991,2.704471916027177,2.8615596533977588
793000,-1034.8737679974377,13.540579234674524,9.019256483475072e-8,1.3468925662309308e-5,1.9978241552165366,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.08482790018173675,0.8071672305376696,1.250007989963641,1.6464760587220915,1.9458101998772794,0.8071495534725235,2.705876342082322,2.899418685984178
794000,-1035.0892419324969,12.22571322203936,1.6448737232555575e-7,1.5106911052621281e-5,2.0529328627666223,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.14286843035998228,0.8072366112276812,1.250007989963641,1.5609070182305722,1.9458101998772794,0.8072494553945342,2.6850456297080405,2.9269653888679152
795000,-1041.0033926972546,11.71863424097517,5.793871134116769e-7,8.5904924996241e-6,1.7787804856133824,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1069470937678959,0.8071901431448898,1.250007989963641,1.4274769393251927,1.9458101998772794,0.8073285745683525,2.667439249609223,2.9269653888679152
796000,-1036.727592917765,9.691446132664701,1.1115380560416345e-6,1.1988541127661752e-5,1.447237163392994,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.01768254333527713,0.8072901876174213,1.250007989963641,1.5114383470048254,1.9458101998772794,0.807374861368971,2.6692464970478094,2.9005258560339717
797000,-1040.2755176482967,10.531771283528748,2.641275147691682e-6,9.477832752324901e-6,2.141918351386667,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.018274547076916888,0.8071279051874777,1.250007989963641,1.5990105869012958,1.9458101998772794,0.8073187943873951,2.69551391839473,2.8463458034688705
798000,-1037.6636905157027,5.256894645300312,9.937147615079462e-7,9.76254222881595e-6,1.9367334462891237,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11108627696707994,0.8073370315028578,0.8678315351464688,1.629552269225417,1.9458101998772794,0.8073152603181665,2.6582869637854243,2.8646179770590754
799000,-1035.1134458665053,6.4780945944812185,5.145901480911219e-7,1.210184701897527e-5,2.23119151655676,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.08143614139262452,0.8073692218166041,0.9349473183138441,1.5997101198628987,1.9458101998772794,0.8073034764906715,2.6787791026971424,2.923405940095922
800000,-1036.849346602414,6.491495558900676,3.221530912810037e-7,1.1795571659562096e-5,1.3652664020397776,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.22583245232931143,0.8071274580373976,1.116246349436624,1.59113025481664,1.9458101998772794,0.8071050544679444,2.719751623413046,2.845470512196974
801000,-1035.0213332149326,3.363825194783251,4.95700378821771e-7,1.1857593324922273e-5,0.7166878221910173,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06803504013397262,0.8072232381477996,1.1317127655058181,1.5151463498355495,1.9458101998772794,0.8071425976025589,2.6989260245459294,2.908973499654239
802000,-1037.3213276865115,2.9693603855651327,7.150490995055311e-7,1.25454711182429e-5,1.1005720683018188,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.2058766424279795,0.807382361913513,0.9464638992766224,1.495033375867351,1.9458101998772794,0.8073056037834572,2.684720129808985,2.8453230087162336
803000,-1036.4954466581785,6.741729495764623,2.474971796294363e-7,1.381355336422837e-5,2.0349172594279166,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.07548714881179372,0.8070943100340487,1.124876445632149,1.2781745400859466,1.9458101998772794,0.8072235270005585,2.7259818767217143,2.8800948261522192
804000,-1035.6558553034677,5.272670720000506,6.109023337234995e-7,1.0759225865128023e-5,1.1409829605377215,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.03339480596600982,0.8072602146065951,0.9642165148931259,1.6136385883328292,1.9458101998772794,0.8072400491294017,2.7091287220389946,2.881254538740377
805000,-1036.213464963762,9.177941414724435,1.906656431621691e-7,1.2587370576297531e-5,2.2038927619003634,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.22885195254926527,0.8072269121819066,1.1576162464292992,1.433744682997288,1.9458101998772794,0.8073335077767422,2.7266320890590054,2.912969207793007
806000,-1035.4095066827276,9.443353730617794,5.640976721300278e-7,1.4851724861246138e-5,2.0812563598751757,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.15322879654638852,0.8074026653006682,1.1154023193646903,1.5816643837666797,1.9458101998772794,0.8073841219901912,2.7266320890590054,2.912969207793007
807000,-1034.1423792017986,12.402165096758411,1.329926770293071e-7,1.3945904322099566e-5,2.795392776289725,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11452885114666692,0.8073621566612631,1.214510855684737,1.6258118454347228,1.9458101998772794,0.807162905445987,2.7266320890590054,2.927664441568824
808000,-1035.01570064902,16.11389083473002,3.1372537637943603e-7,1.2043307778541041e-5,2.7575276671883606,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.04644966552803456,0.8071909369026755,1.2500756548902983,1.588924654097846,1.9458101998772794,0.8073077252871801,2.7267192774949853,2.927664441568824
809000,-1035.820001034082,16.025630004609727,4.0199443332628634e-8,1.7524532389351053e-5,3.349964625007049,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.20872772780876128,0.8073475843469995,1.2500756548902983,1.6448629178868364,1.9458101998772794,0.8072630552089173,2.724970827231332,2.927664441568824
810000,-1035.4389578301966,13.455009458960035,5.4715712723248e-7,1.3563341718881955e-5,2.625574758221787,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.15458829177860464,0.8070754214923581,1.2500756548902983,1.6144378420517445,1.9458101998772794,0.807299914202005,2.6857505178300674,2.928091582483907
811000,-1035.602097822795,15.676801072743096,9.189265393874457e-7,1.1569740944781986e-5,1.5036747078358705,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.009167271907001884,0.8072516948151045,1.2500756548902983,1.6443715685218958,1.9458101998772794,0.8073706662682573,2.7147883705840994,2.928091582483907
812000,-1035.7075577629294,13.273808605903243,5.357630836965988e-8,1.1580908696842762e-5,1.3313209847413585,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.007444013763604296,0.8073235181058177,1.2500756548902983,1.5875622610794913,1.9458101998772794,0.8072447524914369,2.7045642296435393,2.928091582483907
813000,-1036.292743068834,16.539520607956216,8.964310341282987e-7,1.5200626722131865e-5,1.233245842575899,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.12523469848200436,0.8073803959717787,1.2500756548902983,1.6480375909352232,1.9458101998772794,0.807131327296646,2.713228200842028,2.929599102672172
814000,-1034.4325239638965,16.61734573087559,1.3535076805101162e-7,1.5075508362570242e-5,3.816406057125492,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.14328207349784053,0.807327135972114,1.2500756548902983,1.6184222448796926,1.9458101998772794,0.8072998708023216,2.726869601174938,2.929599102672172
815000,-1037.581215676762,14.24731430579245,1.7714684539484706e-6,1.0091736152818871e-5,5.492334886073125,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.152120184947428,0.8073855573319529,1.2500756548902983,1.5945719561442242,1.9458101998772794,0.8073072407432637,2.726869601174938,2.929599102672172
816000,-1037.3083992052314,9.358456423502512,6.460503302637566e-7,9.065635371733246e-6,3.9530170015917077,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.03889070415464188,0.8071964624951679,0.971268590383322,1.4848381837611975,1.9458101998772794,0.8073198178469556,2.7266805543412547,2.929599102672172
817000,-1035.3854701248958,14.61720668129892,6.305276478686424e-7,1.426738622387365e-5,2.7782937695519645,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.19851522876823752,0.807216728652525,1.2293719425123075,1.6403790265605214,1.9458101998772794,0.8070994815623928,2.7266805543412547,2.929599102672172
818000,-1037.3170854109258,14.323750666767953,1.690144369795586e-6,1.0782593591542323e-5,2.0660704476016534,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.21659158053779187,0.8072801692190663,1.0023050699210674,1.6478721898762614,1.9458101998772794,0.8072184869227444,2.7266805543412547,2.929599102672172
819000,-1035.0220443878468,9.17506982810644,2.7878720534784625e-7,1.5494785541104994e-5,1.6071006664888696,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.15032464756724692,0.8072973097430006,1.1482090768711726,1.5789352678436654,1.9458101998772794,0.8073292112970001,2.705331767792577,2.929599102672172
820000,-1035.5691365144296,11.073504087509143,6.151722341524931e-8,1.7488842935404046e-5,0.9129069077859955,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1054855393886053,0.8074024917691917,1.221546596678635,1.647429261058255,1.9458101998772794,0.8071099172772458,2.711997738125176,2.929599102672172
821000,-1034.0162806882774,10.035620946081584,1.327685940465435e-7,1.3852525213607577e-5,2.1058883907850543,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.05672247298520264,0.8071349354970633,1.0231592126910103,1.6377998496154074,1.9458101998772794,0.8073221763174492,2.7060880069633573,2.929599102672172
822000,-1037.300403055122,10.149507422745975,9.989206935747418e-7,1.4744807106030357e-5,2.2687214367686286,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1123024951163832,0.8071659049135552,1.223861620450137,1.46236426862646,1.9458101998772794,0.8071704078656387,2.7182671576328308,2.929599102672172
823000,-1035.275700990051,11.350054711656265,2.6292215197733107e-7,1.6365815583291613e-5,1.2739863230816602,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11364366100755205,0.8072131578867532,1.239122473116801,1.589823110724824,1.9458101998772794,0.8071566586504455,2.7208036311513117,2.929599102672172
824000,-1034.7659785974702,10.000313614868936,7.509016143182329e-7,1.2868830945666444e-5,1.3618329613406437,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.04884707158075213,0.8073151259623355,1.0744469074696152,1.548524218754443,1.9458101998772794,0.8072603827120474,2.725183398443741,2.929599102672172
825000,-1035.3848922772313,10.305100134959895,1.0832507271955964e-6,1.225481812595142e-5,2.0616301941024395,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.02967640286852898,0.8072401941247261,1.0143985050224915,1.6263351669129986,1.9458101998772794,0.807258746155518,2.725183398443741,2.927653075142762
826000,-1035.5867158950573,9.085998983034917,4.207952275631114e-8,1.2659064041903012e-5,0.9625242088813396,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.034636952663326934,0.8072085080883432,1.2375727208299485,1.3191537305818637,1.9458101998772794,0.8073583537022919,2.725183398443741,2.927653075142762
827000,-1034.1842848376334,10.781773340956214,1.6852793552498733e-7,1.307046120265015e-5,2.0416624167599586,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0730535402303374,0.8072069809952237,1.009314514914864,1.648060051574011,1.9458101998772794,0.8072626906002044,2.725183398443741,2.9143992805604233
828000,-1034.6018513566576,8.356355406475299,4.98418702012068e-7,1.3820190708389103e-5,1.5620500332853118,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11297369433306997,0.8073226804123459,1.1073783955057652,1.5618305164380177,1.9458101998772794,0.8073575782541657,2.723468754760351,2.9230405143196503
829000,-1037.685228171654,7.750573357615078,1.771282391634979e-6,1.236497692989755e-5,2.4521939955750796,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.01774891280416211,0.8072510243645448,1.195488555386745,1.6201756805185397,1.9458101998772794,0.8071325923464633,2.711626731945686,2.9012340219079134
830000,-1035.9541622870022,5.5515827988534605,2.3172903721182833e-7,1.4890862571407513e-5,3.962999938875117,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.101827178413118,0.8073975765296231,1.1972081026494839,1.6439211072283353,1.9458101998772794,0.8073906812447144,2.6444549391859073,2.864018400832106
831000,-1035.4421478124216,6.011863889156531,7.464277277433044e-8,1.5470381421603482e-5,4.441036613886359,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13791234892367402,0.8072514035488771,0.9902378544091912,1.6462785349111886,1.9458101998772794,0.807235652566245,2.7198988337099914,2.877123221106107
832000,-1034.9788919820317,9.40654934230819,1.4946044184705526e-7,1.405874072758036e-5,2.8666250353354448,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11418671885112058,0.8072555025368103,1.1951631939086695,1.4146708598012492,1.9458101998772794,0.8073412355887509,2.7269313057966458,2.915682614611728
833000,-1034.5347065367337,7.269182567366696,2.0494004798496442e-7,1.3451609131701482e-5,0.884678890949423,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11112417149694481,0.8072881084909492,1.1390755304871787,1.5615560756329203,1.9458101998772794,0.8071987490065031,2.7269313057966458,2.871950276439402
834000,-1035.220493762614,11.129369715583627,1.96995492806831e-7,1.407616195374939e-5,3.027534502535795,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.19959991828548004,0.8072964552581989,1.2149034850988993,1.6341248330421858,1.9458101998772794,0.8071954657829689,2.7269313057966458,2.892443749680605
835000,-1035.0450366847551,15.241215236097384,8.297336825510279e-7,1.153668867567027e-5,2.5941506609917617,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.03399281109129546,0.8073963637554016,1.1392994771981597,1.650124352801896,1.9458101998772794,0.8072373153148833,2.7269313057966458,2.92546095409299
836000,-1036.49589806646,13.97398270368852,3.803568147748953e-8,1.6170468694051197e-5,2.3668540725733154,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11627757703653056,0.8073653282060088,0.8361360183891333,1.650124352801896,1.9458101998772794,0.8071677182935605,2.7269313057966458,2.92546095409299
